# L TT EE BB TE PP TP EP RR
3.4510000000e+03 7.8976000000e+00 2.9460000000e-01 0.0000000000e+00 -2.0386000000e-01 9.4664000000e-10 9.5633000000e-08 2.8109000000e-09 3.5954289287e-14
3.4520000000e+03 7.8634000000e+00 2.9507000000e-01 0.0000000000e+00 -2.0387000000e-01 9.4620000000e-10 9.5463000000e-08 2.8127000000e-09 3.5898281940e-14
3.4530000000e+03 7.8307000000e+00 2.9553000000e-01 0.0000000000e+00 -2.0396000000e-01 9.4576000000e-10 9.5288000000e-08 2.8143000000e-09 3.5842373859e-14
3.4540000000e+03 7.7965000000e+00 2.9600000000e-01 0.0000000000e+00 -2.0412000000e-01 9.4532000000e-10 9.5111000000e-08 2.8155000000e-09 3.5786564846e-14
3.4550000000e+03 7.7630000000e+00 2.9647000000e-01 0.0000000000e+00 -2.0437000000e-01 9.4489000000e-10 9.4930000000e-08 2.8165000000e-09 3.5730854704e-14
3.4560000000e+03 7.7304000000e+00 2.9692000000e-01 0.0000000000e+00 -2.0469000000e-01 9.4445000000e-10 9.4746000000e-08 2.8171000000e-09 3.5675243235e-14
3.4570000000e+03 7.6974000000e+00 2.9737000000e-01 0.0000000000e+00 -2.0508000000e-01 9.4401000000e-10 9.4559000000e-08 2.8175000000e-09 3.5619730243e-14
3.4580000000e+03 7.6650000000e+00 2.9783000000e-01 0.0000000000e+00 -2.0554000000e-01 9.4357000000e-10 9.4370000000e-08 2.8176000000e-09 3.5564315532e-14
3.4590000000e+03 7.6320000000e+00 2.9828000000e-01 0.0000000000e+00 -2.0608000000e-01 9.4313000000e-10 9.4178000000e-08 2.8174000000e-09 3.5508998907e-14
3.4600000000e+03 7.5999000000e+00 2.9873000000e-01 0.0000000000e+00 -2.0669000000e-01 9.4270000000e-10 9.3983000000e-08 2.8169000000e-09 3.5453780172e-14
3.4610000000e+03 7.5686000000e+00 2.9916000000e-01 0.0000000000e+00 -2.0736000000e-01 9.4226000000e-10 9.3787000000e-08 2.8162000000e-09 3.5398659132e-14
3.4620000000e+03 7.5366000000e+00 2.9959000000e-01 0.0000000000e+00 -2.0812000000e-01 9.4182000000e-10 9.3589000000e-08 2.8151000000e-09 3.5343635593e-14
3.4630000000e+03 7.5055000000e+00 3.0002000000e-01 0.0000000000e+00 -2.0893000000e-01 9.4139000000e-10 9.3389000000e-08 2.8138000000e-09 3.5288709362e-14
3.4640000000e+03 7.4746000000e+00 3.0044000000e-01 0.0000000000e+00 -2.0982000000e-01 9.4095000000e-10 9.3187000000e-08 2.8122000000e-09 3.5233880244e-14
3.4650000000e+03 7.4440000000e+00 3.0086000000e-01 0.0000000000e+00 -2.1077000000e-01 9.4052000000e-10 9.2984000000e-08 2.8104000000e-09 3.5179148047e-14
3.4660000000e+03 7.4140000000e+00 3.0126000000e-01 0.0000000000e+00 -2.1177000000e-01 9.4008000000e-10 9.2781000000e-08 2.8082000000e-09 3.5124512578e-14
3.4670000000e+03 7.3841000000e+00 3.0166000000e-01 0.0000000000e+00 -2.1285000000e-01 9.3965000000e-10 9.2576000000e-08 2.8058000000e-09 3.5069973645e-14
3.4680000000e+03 7.3543000000e+00 3.0204000000e-01 0.0000000000e+00 -2.1398000000e-01 9.3921000000e-10 9.2371000000e-08 2.8032000000e-09 3.5015531056e-14
3.4690000000e+03 7.3250000000e+00 3.0242000000e-01 0.0000000000e+00 -2.1518000000e-01 9.3878000000e-10 9.2165000000e-08 2.8002000000e-09 3.4961184620e-14
3.4700000000e+03 7.2960000000e+00 3.0281000000e-01 0.0000000000e+00 -2.1645000000e-01 9.3835000000e-10 9.1959000000e-08 2.7970000000e-09 3.4906934145e-14
3.4710000000e+03 7.2671000000e+00 3.0317000000e-01 0.0000000000e+00 -2.1776000000e-01 9.3791000000e-10 9.1753000000e-08 2.7935000000e-09 3.4852779442e-14
3.4720000000e+03 7.2385000000e+00 3.0353000000e-01 0.0000000000e+00 -2.1914000000e-01 9.3748000000e-10 9.1547000000e-08 2.7898000000e-09 3.4798720321e-14
3.4730000000e+03 7.2101000000e+00 3.0386000000e-01 0.0000000000e+00 -2.2056000000e-01 9.3705000000e-10 9.1341000000e-08 2.7858000000e-09 3.4744756590e-14
3.4740000000e+03 7.1821000000e+00 3.0420000000e-01 0.0000000000e+00 -2.2204000000e-01 9.3661000000e-10 9.1136000000e-08 2.7816000000e-09 3.4690888062e-14
3.4750000000e+03 7.1542000000e+00 3.0451000000e-01 0.0000000000e+00 -2.2356000000e-01 9.3618000000e-10 9.0932000000e-08 2.7770000000e-09 3.4637114548e-14
3.4760000000e+03 7.1268000000e+00 3.0483000000e-01 0.0000000000e+00 -2.2515000000e-01 9.3575000000e-10 9.0728000000e-08 2.7723000000e-09 3.4583435859e-14
3.4770000000e+03 7.0996000000e+00 3.0513000000e-01 0.0000000000e+00 -2.2678000000e-01 9.3532000000e-10 9.0526000000e-08 2.7672000000e-09 3.4529851806e-14
3.4780000000e+03 7.0728000000e+00 3.0541000000e-01 0.0000000000e+00 -2.2846000000e-01 9.3489000000e-10 9.0326000000e-08 2.7620000000e-09 3.4476362204e-14
3.4790000000e+03 7.0463000000e+00 3.0569000000e-01 0.0000000000e+00 -2.3019000000e-01 9.3446000000e-10 9.0126000000e-08 2.7564000000e-09 3.4422966863e-14
3.4800000000e+03 7.0202000000e+00 3.0595000000e-01 0.0000000000e+00 -2.3197000000e-01 9.3403000000e-10 8.9929000000e-08 2.7507000000e-09 3.4369665599e-14
3.4810000000e+03 6.9941000000e+00 3.0621000000e-01 0.0000000000e+00 -2.3380000000e-01 9.3360000000e-10 8.9734000000e-08 2.7446000000e-09 3.4316458223e-14
3.4820000000e+03 6.9686000000e+00 3.0645000000e-01 0.0000000000e+00 -2.3566000000e-01 9.3317000000e-10 8.9540000000e-08 2.7383000000e-09 3.4263344551e-14
3.4830000000e+03 6.9432000000e+00 3.0667000000e-01 0.0000000000e+00 -2.3756000000e-01 9.3274000000e-10 8.9350000000e-08 2.7318000000e-09 3.4210324397e-14
3.4840000000e+03 6.9182000000e+00 3.0689000000e-01 0.0000000000e+00 -2.3951000000e-01 9.3231000000e-10 8.9161000000e-08 2.7251000000e-09 3.4157397576e-14
3.4850000000e+03 6.8935000000e+00 3.0709000000e-01 0.0000000000e+00 -2.4149000000e-01 9.3188000000e-10 8.8976000000e-08 2.7180000000e-09 3.4104563902e-14
3.4860000000e+03 6.8691000000e+00 3.0727000000e-01 0.0000000000e+00 -2.4352000000e-01 9.3145000000e-10 8.8794000000e-08 2.7108000000e-09 3.4051823193e-14
3.4870000000e+03 6.8450000000e+00 3.0745000000e-01 0.0000000000e+00 -2.4558000000e-01 9.3102000000e-10 8.8615000000e-08 2.7033000000e-09 3.3999175263e-14
3.4880000000e+03 6.8212000000e+00 3.0760000000e-01 0.0000000000e+00 -2.4768000000e-01 9.3059000000e-10 8.8439000000e-08 2.6956000000e-09 3.3946619930e-14
3.4890000000e+03 6.7977000000e+00 3.0775000000e-01 0.0000000000e+00 -2.4980000000e-01 9.3017000000e-10 8.8267000000e-08 2.6876000000e-09 3.3894157010e-14
3.4900000000e+03 6.7744000000e+00 3.0788000000e-01 0.0000000000e+00 -2.5196000000e-01 9.2974000000e-10 8.8098000000e-08 2.6794000000e-09 3.3841786320e-14
3.4910000000e+03 6.7515000000e+00 3.0799000000e-01 0.0000000000e+00 -2.5416000000e-01 9.2931000000e-10 8.7934000000e-08 2.6710000000e-09 3.3789507679e-14
3.4920000000e+03 6.7289000000e+00 3.0808000000e-01 0.0000000000e+00 -2.5638000000e-01 9.2888000000e-10 8.7774000000e-08 2.6623000000e-09 3.3737320904e-14
3.4930000000e+03 6.7067000000e+00 3.0816000000e-01 0.0000000000e+00 -2.5862000000e-01 9.2846000000e-10 8.7619000000e-08 2.6535000000e-09 3.3685225815e-14
3.4940000000e+03 6.6846000000e+00 3.0823000000e-01 0.0000000000e+00 -2.6090000000e-01 9.2803000000e-10 8.7468000000e-08 2.6443000000e-09 3.3633222229e-14
3.4950000000e+03 6.6629000000e+00 3.0828000000e-01 0.0000000000e+00 -2.6320000000e-01 9.2761000000e-10 8.7322000000e-08 2.6350000000e-09 3.3581309966e-14
3.4960000000e+03 6.6415000000e+00 3.0831000000e-01 0.0000000000e+00 -2.6552000000e-01 9.2718000000e-10 8.7181000000e-08 2.6254000000e-09 3.3529488847e-14
3.4970000000e+03 6.6205000000e+00 3.0832000000e-01 0.0000000000e+00 -2.6787000000e-01 9.2676000000e-10 8.7045000000e-08 2.6156000000e-09 3.3477758690e-14
3.4980000000e+03 6.5997000000e+00 3.0832000000e-01 0.0000000000e+00 -2.7024000000e-01 9.2633000000e-10 8.6915000000e-08 2.6056000000e-09 3.3426119318e-14
3.4990000000e+03 6.5791000000e+00 3.0831000000e-01 0.0000000000e+00 -2.7263000000e-01 9.2591000000e-10 8.6790000000e-08 2.5954000000e-09 3.3374570549e-14
3.5000000000e+03 6.5589000000e+00 3.0827000000e-01 0.0000000000e+00 -2.7503000000e-01 9.2548000000e-10 8.6671000000e-08 2.5850000000e-09 3.3323112207e-14
3.5010000000e+03 6.5389000000e+00 3.0822000000e-01 0.0000000000e+00 -2.7744000000e-01 9.2506000000e-10 8.6558000000e-08 2.5743000000e-09 3.3271744111e-14
3.5020000000e+03 6.5192000000e+00 3.0816000000e-01 0.0000000000e+00 -2.7989000000e-01 9.2464000000e-10 8.6451000000e-08 2.5634000000e-09 3.3220466086e-14
3.5030000000e+03 6.4999000000e+00 3.0808000000e-01 0.0000000000e+00 -2.8234000000e-01 9.2421000000e-10 8.6350000000e-08 2.5523000000e-09 3.3169277952e-14
3.5040000000e+03 6.4809000000e+00 3.0796000000e-01 0.0000000000e+00 -2.8480000000e-01 9.2379000000e-10 8.6254000000e-08 2.5410000000e-09 3.3118179534e-14
3.5050000000e+03 6.4621000000e+00 3.0784000000e-01 0.0000000000e+00 -2.8727000000e-01 9.2337000000e-10 8.6163000000e-08 2.5295000000e-09 3.3067170653e-14
3.5060000000e+03 6.4437000000e+00 3.0772000000e-01 0.0000000000e+00 -2.8975000000e-01 9.2294000000e-10 8.6077000000e-08 2.5178000000e-09 3.3016251135e-14
3.5070000000e+03 6.4254000000e+00 3.0757000000e-01 0.0000000000e+00 -2.9225000000e-01 9.2252000000e-10 8.5995000000e-08 2.5059000000e-09 3.2965420802e-14
3.5080000000e+03 6.4074000000e+00 3.0740000000e-01 0.0000000000e+00 -2.9475000000e-01 9.2210000000e-10 8.5917000000e-08 2.4938000000e-09 3.2914679479e-14
3.5090000000e+03 6.3898000000e+00 3.0721000000e-01 0.0000000000e+00 -2.9726000000e-01 9.2168000000e-10 8.5844000000e-08 2.4815000000e-09 3.2864026992e-14
3.5100000000e+03 6.3725000000e+00 3.0700000000e-01 0.0000000000e+00 -2.9977000000e-01 9.2126000000e-10 8.5774000000e-08 2.4690000000e-09 3.2813463164e-14
3.5110000000e+03 6.3554000000e+00 3.0678000000e-01 0.0000000000e+00 -3.0228000000e-01 9.2084000000e-10 8.5708000000e-08 2.4563000000e-09 3.2762987823e-14
3.5120000000e+03 6.3386000000e+00 3.0654000000e-01 0.0000000000e+00 -3.0479000000e-01 9.2042000000e-10 8.5645000000e-08 2.4434000000e-09 3.2712600793e-14
3.5130000000e+03 6.3219000000e+00 3.0629000000e-01 0.0000000000e+00 -3.0731000000e-01 9.2000000000e-10 8.5585000000e-08 2.4303000000e-09 3.2662301901e-14
3.5140000000e+03 6.3057000000e+00 3.0600000000e-01 0.0000000000e+00 -3.0982000000e-01 9.1958000000e-10 8.5528000000e-08 2.4171000000e-09 3.2612090974e-14
3.5150000000e+03 6.2896000000e+00 3.0572000000e-01 0.0000000000e+00 -3.1232000000e-01 9.1916000000e-10 8.5473000000e-08 2.4036000000e-09 3.2561967838e-14
3.5160000000e+03 6.2740000000e+00 3.0540000000e-01 0.0000000000e+00 -3.1483000000e-01 9.1874000000e-10 8.5420000000e-08 2.3900000000e-09 3.2511932322e-14
3.5170000000e+03 6.2585000000e+00 3.0506000000e-01 0.0000000000e+00 -3.1734000000e-01 9.1832000000e-10 8.5369000000e-08 2.3762000000e-09 3.2461984253e-14
3.5180000000e+03 6.2433000000e+00 3.0470000000e-01 0.0000000000e+00 -3.1982000000e-01 9.1790000000e-10 8.5320000000e-08 2.3622000000e-09 3.2412123459e-14
3.5190000000e+03 6.2283000000e+00 3.0433000000e-01 0.0000000000e+00 -3.2231000000e-01 9.1748000000e-10 8.5273000000e-08 2.3481000000e-09 3.2362349770e-14
3.5200000000e+03 6.2136000000e+00 3.0395000000e-01 0.0000000000e+00 -3.2479000000e-01 9.1707000000e-10 8.5226000000e-08 2.3338000000e-09 3.2312663013e-14
3.5210000000e+03 6.1992000000e+00 3.0354000000e-01 0.0000000000e+00 -3.2727000000e-01 9.1665000000e-10 8.5181000000e-08 2.3193000000e-09 3.2263063018e-14
3.5220000000e+03 6.1850000000e+00 3.0312000000e-01 0.0000000000e+00 -3.2972000000e-01 9.1623000000e-10 8.5136000000e-08 2.3047000000e-09 3.2213549615e-14
3.5230000000e+03 6.1710000000e+00 3.0268000000e-01 0.0000000000e+00 -3.3216000000e-01 9.1582000000e-10 8.5091000000e-08 2.2899000000e-09 3.2164122635e-14
3.5240000000e+03 6.1573000000e+00 3.0222000000e-01 0.0000000000e+00 -3.3460000000e-01 9.1540000000e-10 8.5047000000e-08 2.2749000000e-09 3.2114781907e-14
3.5250000000e+03 6.1439000000e+00 3.0174000000e-01 0.0000000000e+00 -3.3701000000e-01 9.1498000000e-10 8.5003000000e-08 2.2598000000e-09 3.2065527262e-14
3.5260000000e+03 6.1305000000e+00 3.0125000000e-01 0.0000000000e+00 -3.3941000000e-01 9.1457000000e-10 8.4958000000e-08 2.2445000000e-09 3.2016358531e-14
3.5270000000e+03 6.1175000000e+00 3.0074000000e-01 0.0000000000e+00 -3.4180000000e-01 9.1415000000e-10 8.4912000000e-08 2.2291000000e-09 3.1967275547e-14
3.5280000000e+03 6.1047000000e+00 3.0020000000e-01 0.0000000000e+00 -3.4416000000e-01 9.1374000000e-10 8.4866000000e-08 2.2135000000e-09 3.1918278141e-14
3.5290000000e+03 6.0922000000e+00 2.9966000000e-01 0.0000000000e+00 -3.4651000000e-01 9.1332000000e-10 8.4818000000e-08 2.1978000000e-09 3.1869366144e-14
3.5300000000e+03 6.0798000000e+00 2.9910000000e-01 0.0000000000e+00 -3.4883000000e-01 9.1291000000e-10 8.4769000000e-08 2.1819000000e-09 3.1820539391e-14
3.5310000000e+03 6.0678000000e+00 2.9851000000e-01 0.0000000000e+00 -3.5114000000e-01 9.1249000000e-10 8.4719000000e-08 2.1659000000e-09 3.1771797714e-14
3.5320000000e+03 6.0558000000e+00 2.9791000000e-01 0.0000000000e+00 -3.5342000000e-01 9.1208000000e-10 8.4666000000e-08 2.1497000000e-09 3.1723140946e-14
3.5330000000e+03 6.0441000000e+00 2.9730000000e-01 0.0000000000e+00 -3.5567000000e-01 9.1166000000e-10 8.4611000000e-08 2.1334000000e-09 3.1674568922e-14
3.5340000000e+03 6.0327000000e+00 2.9666000000e-01 0.0000000000e+00 -3.5791000000e-01 9.1125000000e-10 8.4554000000e-08 2.1170000000e-09 3.1626081474e-14
3.5350000000e+03 6.0214000000e+00 2.9602000000e-01 0.0000000000e+00 -3.6011000000e-01 9.1084000000e-10 8.4494000000e-08 2.1004000000e-09 3.1577678438e-14
3.5360000000e+03 6.0104000000e+00 2.9535000000e-01 0.0000000000e+00 -3.6228000000e-01 9.1042000000e-10 8.4431000000e-08 2.0838000000e-09 3.1529359649e-14
3.5370000000e+03 5.9995000000e+00 2.9467000000e-01 0.0000000000e+00 -3.6443000000e-01 9.1001000000e-10 8.4365000000e-08 2.0669000000e-09 3.1481124942e-14
3.5380000000e+03 5.9890000000e+00 2.9395000000e-01 0.0000000000e+00 -3.6656000000e-01 9.0960000000e-10 8.4295000000e-08 2.0500000000e-09 3.1432974152e-14
3.5390000000e+03 5.9785000000e+00 2.9323000000e-01 0.0000000000e+00 -3.6865000000e-01 9.0919000000e-10 8.4222000000e-08 2.0329000000e-09 3.1384907115e-14
3.5400000000e+03 5.9682000000e+00 2.9249000000e-01 0.0000000000e+00 -3.7071000000e-01 9.0877000000e-10 8.4145000000e-08 2.0157000000e-09 3.1336923667e-14
3.5410000000e+03 5.9582000000e+00 2.9173000000e-01 0.0000000000e+00 -3.7272000000e-01 9.0836000000e-10 8.4063000000e-08 1.9984000000e-09 3.1289023646e-14
3.5420000000e+03 5.9483000000e+00 2.9097000000e-01 0.0000000000e+00 -3.7472000000e-01 9.0795000000e-10 8.3977000000e-08 1.9810000000e-09 3.1241206888e-14
3.5430000000e+03 5.9386000000e+00 2.9018000000e-01 0.0000000000e+00 -3.7669000000e-01 9.0754000000e-10 8.3886000000e-08 1.9635000000e-09 3.1193473230e-14
3.5440000000e+03 5.9291000000e+00 2.8938000000e-01 0.0000000000e+00 -3.7862000000e-01 9.0713000000e-10 8.3790000000e-08 1.9459000000e-09 3.1145822510e-14
3.5450000000e+03 5.9197000000e+00 2.8856000000e-01 0.0000000000e+00 -3.8053000000e-01 9.0672000000e-10 8.3689000000e-08 1.9281000000e-09 3.1098254567e-14
3.5460000000e+03 5.9106000000e+00 2.8773000000e-01 0.0000000000e+00 -3.8239000000e-01 9.0631000000e-10 8.3582000000e-08 1.9103000000e-09 3.1050769238e-14
3.5470000000e+03 5.9015000000e+00 2.8688000000e-01 0.0000000000e+00 -3.8420000000e-01 9.0590000000e-10 8.3470000000e-08 1.8923000000e-09 3.1003366362e-14
3.5480000000e+03 5.8927000000e+00 2.8602000000e-01 0.0000000000e+00 -3.8599000000e-01 9.0549000000e-10 8.3351000000e-08 1.8742000000e-09 3.0956045779e-14
3.5490000000e+03 5.8840000000e+00 2.8514000000e-01 0.0000000000e+00 -3.8773000000e-01 9.0508000000e-10 8.3226000000e-08 1.8561000000e-09 3.0908807328e-14
3.5500000000e+03 5.8755000000e+00 2.8426000000e-01 0.0000000000e+00 -3.8944000000e-01 9.0467000000e-10 8.3095000000e-08 1.8378000000e-09 3.0861650848e-14
3.5510000000e+03 5.8670000000e+00 2.8335000000e-01 0.0000000000e+00 -3.9111000000e-01 9.0427000000e-10 8.2956000000e-08 1.8195000000e-09 3.0814576180e-14
3.5520000000e+03 5.8589000000e+00 2.8242000000e-01 0.0000000000e+00 -3.9273000000e-01 9.0386000000e-10 8.2812000000e-08 1.8011000000e-09 3.0767583164e-14
3.5530000000e+03 5.8507000000e+00 2.8149000000e-01 0.0000000000e+00 -3.9432000000e-01 9.0345000000e-10 8.2661000000e-08 1.7825000000e-09 3.0720671642e-14
3.5540000000e+03 5.8428000000e+00 2.8054000000e-01 0.0000000000e+00 -3.9587000000e-01 9.0304000000e-10 8.2504000000e-08 1.7639000000e-09 3.0673841453e-14
3.5550000000e+03 5.8349000000e+00 2.7958000000e-01 0.0000000000e+00 -3.9737000000e-01 9.0264000000e-10 8.2342000000e-08 1.7452000000e-09 3.0627092441e-14
3.5560000000e+03 5.8273000000e+00 2.7859000000e-01 0.0000000000e+00 -3.9882000000e-01 9.0223000000e-10 8.2175000000e-08 1.7264000000e-09 3.0580424446e-14
3.5570000000e+03 5.8198000000e+00 2.7761000000e-01 0.0000000000e+00 -4.0024000000e-01 9.0182000000e-10 8.2003000000e-08 1.7076000000e-09 3.0533837311e-14
3.5580000000e+03 5.8123000000e+00 2.7660000000e-01 0.0000000000e+00 -4.0160000000e-01 9.0142000000e-10 8.1827000000e-08 1.6887000000e-09 3.0487330879e-14
3.5590000000e+03 5.8050000000e+00 2.7559000000e-01 0.0000000000e+00 -4.0293000000e-01 9.0101000000e-10 8.1647000000e-08 1.6697000000e-09 3.0440904992e-14
3.5600000000e+03 5.7978000000e+00 2.7456000000e-01 0.0000000000e+00 -4.0421000000e-01 9.0060000000e-10 8.1463000000e-08 1.6506000000e-09 3.0394559494e-14
3.5610000000e+03 5.7908000000e+00 2.7352000000e-01 0.0000000000e+00 -4.0545000000e-01 9.0020000000e-10 8.1275000000e-08 1.6314000000e-09 3.0348294227e-14
3.5620000000e+03 5.7838000000e+00 2.7247000000e-01 0.0000000000e+00 -4.0664000000e-01 8.9979000000e-10 8.1085000000e-08 1.6122000000e-09 3.0302109037e-14
3.5630000000e+03 5.7769000000e+00 2.7141000000e-01 0.0000000000e+00 -4.0779000000e-01 8.9939000000e-10 8.0892000000e-08 1.5929000000e-09 3.0256003767e-14
3.5640000000e+03 5.7702000000e+00 2.7034000000e-01 0.0000000000e+00 -4.0888000000e-01 8.9898000000e-10 8.0697000000e-08 1.5736000000e-09 3.0209978262e-14
3.5650000000e+03 5.7635000000e+00 2.6924000000e-01 0.0000000000e+00 -4.0993000000e-01 8.9858000000e-10 8.0500000000e-08 1.5542000000e-09 3.0164032367e-14
3.5660000000e+03 5.7569000000e+00 2.6814000000e-01 0.0000000000e+00 -4.1093000000e-01 8.9818000000e-10 8.0302000000e-08 1.5347000000e-09 3.0118165927e-14
3.5670000000e+03 5.7505000000e+00 2.6703000000e-01 0.0000000000e+00 -4.1188000000e-01 8.9777000000e-10 8.0102000000e-08 1.5152000000e-09 3.0072378787e-14
3.5680000000e+03 5.7440000000e+00 2.6591000000e-01 0.0000000000e+00 -4.1278000000e-01 8.9737000000e-10 7.9901000000e-08 1.4956000000e-09 3.0026670794e-14
3.5690000000e+03 5.7377000000e+00 2.6479000000e-01 0.0000000000e+00 -4.1364000000e-01 8.9697000000e-10 7.9700000000e-08 1.4760000000e-09 2.9981041794e-14
3.5700000000e+03 5.7316000000e+00 2.6365000000e-01 0.0000000000e+00 -4.1445000000e-01 8.9656000000e-10 7.9499000000e-08 1.4563000000e-09 2.9935491634e-14
3.5710000000e+03 5.7254000000e+00 2.6250000000e-01 0.0000000000e+00 -4.1521000000e-01 8.9616000000e-10 7.9298000000e-08 1.4365000000e-09 2.9890020159e-14
3.5720000000e+03 5.7192000000e+00 2.6134000000e-01 0.0000000000e+00 -4.1591000000e-01 8.9576000000e-10 7.9097000000e-08 1.4168000000e-09 2.9844627219e-14
3.5730000000e+03 5.7132000000e+00 2.6017000000e-01 0.0000000000e+00 -4.1657000000e-01 8.9536000000e-10 7.8898000000e-08 1.3969000000e-09 2.9799312660e-14
3.5740000000e+03 5.7073000000e+00 2.5900000000e-01 0.0000000000e+00 -4.1719000000e-01 8.9496000000e-10 7.8700000000e-08 1.3771000000e-09 2.9754076329e-14
3.5750000000e+03 5.7014000000e+00 2.5781000000e-01 0.0000000000e+00 -4.1774000000e-01 8.9455000000e-10 7.8503000000e-08 1.3572000000e-09 2.9708918076e-14
3.5760000000e+03 5.6955000000e+00 2.5662000000e-01 0.0000000000e+00 -4.1825000000e-01 8.9415000000e-10 7.8308000000e-08 1.3372000000e-09 2.9663837750e-14
3.5770000000e+03 5.6898000000e+00 2.5542000000e-01 0.0000000000e+00 -4.1870000000e-01 8.9375000000e-10 7.8116000000e-08 1.3173000000e-09 2.9618835198e-14
3.5780000000e+03 5.6840000000e+00 2.5422000000e-01 0.0000000000e+00 -4.1912000000e-01 8.9335000000e-10 7.7926000000e-08 1.2973000000e-09 2.9573910270e-14
3.5790000000e+03 5.6783000000e+00 2.5301000000e-01 0.0000000000e+00 -4.1948000000e-01 8.9295000000e-10 7.7739000000e-08 1.2772000000e-09 2.9529062815e-14
3.5800000000e+03 5.6726000000e+00 2.5178000000e-01 0.0000000000e+00 -4.1979000000e-01 8.9255000000e-10 7.7556000000e-08 1.2572000000e-09 2.9484292684e-14
3.5810000000e+03 5.6670000000e+00 2.5055000000e-01 0.0000000000e+00 -4.2005000000e-01 8.9215000000e-10 7.7376000000e-08 1.2371000000e-09 2.9439599727e-14
3.5820000000e+03 5.6614000000e+00 2.4932000000e-01 0.0000000000e+00 -4.2025000000e-01 8.9175000000e-10 7.7201000000e-08 1.2170000000e-09 2.9394983794e-14
3.5830000000e+03 5.6558000000e+00 2.4807000000e-01 0.0000000000e+00 -4.2041000000e-01 8.9135000000e-10 7.7030000000e-08 1.1969000000e-09 2.9350444736e-14
3.5840000000e+03 5.6503000000e+00 2.4682000000e-01 0.0000000000e+00 -4.2052000000e-01 8.9096000000e-10 7.6864000000e-08 1.1767000000e-09 2.9305982404e-14
3.5850000000e+03 5.6448000000e+00 2.4556000000e-01 0.0000000000e+00 -4.2057000000e-01 8.9056000000e-10 7.6702000000e-08 1.1565000000e-09 2.9261596650e-14
3.5860000000e+03 5.6393000000e+00 2.4431000000e-01 0.0000000000e+00 -4.2057000000e-01 8.9016000000e-10 7.6547000000e-08 1.1364000000e-09 2.9217287325e-14
3.5870000000e+03 5.6338000000e+00 2.4305000000e-01 0.0000000000e+00 -4.2053000000e-01 8.8976000000e-10 7.6397000000e-08 1.1162000000e-09 2.9173054282e-14
3.5880000000e+03 5.6283000000e+00 2.4177000000e-01 0.0000000000e+00 -4.2043000000e-01 8.8936000000e-10 7.6253000000e-08 1.0960000000e-09 2.9128897373e-14
3.5890000000e+03 5.6229000000e+00 2.4050000000e-01 0.0000000000e+00 -4.2028000000e-01 8.8897000000e-10 7.6116000000e-08 1.0758000000e-09 2.9084816451e-14
3.5900000000e+03 5.6176000000e+00 2.3923000000e-01 0.0000000000e+00 -4.2009000000e-01 8.8857000000e-10 7.5986000000e-08 1.0555000000e-09 2.9040811368e-14
